EventId,EventTemplate,Occurrences
f870a80e,21:58:33.765 ERROR: 177: timed out after 15.000s ( <*> <*> ); mMajorChangePending=0,1
d960bc67,BuildActDeviceEntry exit,2
c17f6d5d,INIT -- Host controller is published,2
b6db81a8,efi pagecount <*>,2
23320c25,[BluetoothHIDDeviceController] EventServiceConnectedCallback,2
8efa77b8,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages,2
62a029a2,[BluetoothHIDDeviceController]ERROR: Could not find the disconnected object,2
773e06a3,BuildActDeviceEntry enter,2
601abc16,"Unable to simultaneously satisfy constraints: ( <*> <*> <*> )]>"" , <*> H:|-( <*> <*> ( Names: <*> , <*> )>"" , <*> 'NSView-Encapsulated-Layout-Width' H:[PageItemCell( <*> )] ( Names: <*> )>"" , <*> <*> <*> <*> , <*> <*> <*> )-| ( Names: <*> , <*> )>"" , <*> <*> >=NSSpace( <*> ) <*> ) Will attempt to recover by breaking constraint <*> <*> <*> )]> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or , break on objc_exception_throw to catch this in the debugger.",2
54fecb38,Session <*> destroyed,2
a041eae4,AppleActuatorHIDEventDriver: stop,2
f6b506b5,Unable to start NetBIOS name service:,2
196e100f,could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,2
977e36ef,"setting hostname to ""<*>""",2
1d8f9e52,ChromeExistion main isUndetectWithCommand = <*>,2
47727bb9,"bitmap_size 0x7f0fc , previewSize <*> , writing <*> pages @ 0x97144",2
f405b4c7,<*> <*> <*> [lvl=2] -[KSAgentApp( KeystoneDelegate ) updateEngineFinishedWithErrors:] Keystone finished: errors=0,2
37df84c0,IOHibernatePollerOpen( <*> ),2
c2fe3854,<IMMacNotificationCenterManager: <*> DND Enabled: NO,2
3788e169,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: <*>,2
c9474c68,"Page bounds {{0 , 0} {400 , 400}}",2
5088d88a,Failed to connect ( <*> ) outlet from ( <*> ) to ( <*> ): missing setter or instance variable,2
0c4bb3e4,"hibernate_newruntime_map time: <*> ms , IOPolledFilePollersOpen( ) , ml_get_interrupts_enabled <*>",2
8e1735b8,<*> Class <*> is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,2
8680f6f3,"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8 , error: Error Domain=ABAddressBookErrorDomain Code=1002 ""( null )""",2
b201169e,"[Accounts] Current connection , <NSXPCConnection: <*> connection from pid <*> , doesn't have account access.",2
87c0c275,Unrecognized XSSimpleTypeDefinition: OneOff,2
b4149396,"CCLogTap::profileRemoved , Owner: <*> , Name: IO80211AWDLPeerManager",2
9464abfc,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- <*> ****,2
c158ae63,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,2
c535438a,<*> : Purged contact hashes,2
67654c42,"Opened file /var/log/SleepWakeStacks.bin , size <*> , extents <*> , maxio <*> ssd <*>",2
f2b041a7,hibernate_teardown_pmap_structs done: last_valid_compact_indx <*>,2
304bac01,"hibernate_alloc_pages act <*> , inact <*> , anon <*> , throt <*> , spec <*> , wire <*> , wireinit <*>",2
2ee2cf76,(APRT): ARPT: Wake Reason: Wake on TCP Timeout,2
8e8e3fbe,<*> : BTLE scanning started,2
ee8ee29b,CCXPCService::setStreamEventHandler Registered for notification callback.,2
1e78fa61,<*> : BTLE scanning stopped,2
58837736,"Unexpected payload found for message <*> , dataLen <*>",2
01e7355d,Wake reason: ?,2
7ccccfa9,"RTC: Maintenance 2017/7/1 <*> , sleep 2017/7/1 <*>",2
be8f6642,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" <*> , <*> , _kCFStreamErrorCodeKey=-2102 , _kCFStreamErrorDomainKey=4 , NSLocalizedDescription=The request timed out.}} , <*> , <*> , _kCFStreamErrorDomainKey=4 , _kCFStreamErrorCodeKey=-2102 , NSLocalizedDescription=The request timed out.}",2
448e1884,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- calling IOBluetoothFamily's registerService( ) -- <*> -- <*> -- <*> ****,2
038257e5,hibernate_page_list_setall found pageCount <*>,2
dc3856c1,[HID] [ATC] [Error] AppleDeviceManagementHIDEventService::start Could not make a string from out connection notification key,2
5a4a8f0e,<*> <*> <*> [lvl=2] main( ) ksfetch fetching URL ( <NSMutableURLRequest: <*> { URL: <*> } ) to <*>,2
9af3af1b,"<*> <*> <*> [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products , except:'<*>'.",2
c90ffe49,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",2
51c2af8e,<*> : Starting AirDrop server for user <*> on wake,2
4279d8f0,<*> : Discoverable mode changed to Off,2
856b27f7,"hibernate_machine_init pagesDone <*> sum2 <*> , time: <*> ms , disk( 0x20000 ) <*> Mb/s , comp bytes: <*> time: <*> ms <*> Mb/s , crypt bytes: <*> time: <*> ms <*> Mb/s",2
850d8456,network changed: v6( <*> ) DNS- Proxy-,2
b2a94231,hibernate image path: /var/vm/sleepimage,2
164db6d5,hibernate_machine_init reading,2
1308e95b,"CFPasteboardRef CFPasteboardCreate( CFAllocatorRef , CFStringRef ) : failed to create global data",2
eea16704,hibernate_setup( <*> ) took <*> ms,2
d8f43a7c,<*> <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,2
a81c7393,assertion failed: 15G1510: <*> + <*> [10D2E324-788C-30CC-A749-55AE67AEC7BC]: <*>,3
a6973c3b,"device_generate_desktop_screenshot: authw <*> <*> ) , shield <*> <*> )",3
8ce166e0,"device_generate_lock_screen_screenshot: authw <*> <*> )[0 , <*> , <*> , <*> shield <*> <*> ) , dev [1440 , 900]",3
62fde691,"DB Error: <*> ""no such table: <*>",3
a7d196db,<*> <*> <*> [lvl=2] KSHelperReceiveAllData( ) KSHelperTool read <*> bytes from stdin.,3
1efe32ce,network changed: DNS* Proxy,3
d736ac0a,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" <*> {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" <*> , <*> , _kCFStreamErrorCodeKey=8 , _kCFStreamErrorDomainKey=12 , NSLocalizedDescription=The Internet connection appears to be offline.}} , <*> , <*> , _kCFStreamErrorDomainKey=12 , _kCFStreamErrorCodeKey=8 , NSLocalizedDescription=The Internet connection appears to be offline.}",3
43658a65,[HID] [MT] AppleMultitouchDevice::willTerminate entered,3
d158a6a5,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed ( matched on Device ) -- <*> ****,3
fe6f9a41,Sandbox: QQ( <*> ) deny( <*> ) mach-lookup <*>,3
795a719d,[<*>] [Adding [<CalDAVAccountRefreshQueueableOperation: <*> Sequence: 0>] to failed operations.],3
a3ed931c,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>",3
6b69951c,Wake reason: ARPT ( Network ),3
a14772ed,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary ( cache indicates network not captive ),3
ff952dec,"polled file major <*> , minor <*> , blocksize <*> , pollers <*>",3
2e7046f0,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete , <*> reads >= <*> sec.",3
a097cfec,<*> <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,3
975ff4da,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [50] Network is down,3
dfcdcbbe,Peripheral manager is not powered on,3
9243e37f,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,3
b35055fa,wake time set <*> s,3
3b8a6e09,<*> <*> <*> [lvl=2] -[KSOutOfProcessFetcher( PrivateMethods ) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: <*>,3
a5816897,"IOPMrootDomain: idle cancel , state <*>",3
94098f1f,"CCFile::copyFile fileName is [2017-07-05_14 , <*> , <*> , source <*> , <*> , <*> , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-05_14 , <*> , <*> , <*> , <*>",4
83f7ab8d,"NETWORK: no response from server , reachability , <*> , queryRetries , <*>",4
718ffdfc,"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" ( paramErr: error in user parameter list ) UserInfo={NSDescription=query missing class name}",4
f670aa66,en0: Supported channels <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,4
e3d70e64,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = <*>,4
7434df3c,Captive: CNPluginHandler en0: Evaluating,4
d13a2d7a,TBT W ( <*> ): <*> [x],4
890fcf24,<*> <<<< IQ-CA >>>> piqca_setUsePreQueue: ( <*> ) rejecting report of layer being serviced - IQ has not yet begun to update,4
5657cd9b,Captive: CNPluginHandler en0: Inactive,4
ec6dc3cb,<*> <*> )] Failed to read DnsConfig.,4
32aef7e2,mDNS_RegisterInterface: Frequent transitions for interface <*> ( <*> ),4
7b7be107,"pages <*> , wire <*> , act <*> , inact <*> , cleaned <*> spec <*> , zf <*> , throt <*> , compr <*> , xpmapped <*>",4
2c3a9fce,<*> : BTLE scanner Powered Off,4
edf5281b,"(APRT): wl0: Roamed or switched channel , reason <*> , bssid <*> , last RSSI <*>",4
424da589,(APRT): wl0: MDNS: IPV4 Addr: <*>,4
dd0108dc,(APRT): wl0: setup_keepalive: Local IP: <*>,4
34c77faa,Saw change in network reachability ( <*> ),4
4d14bf01,<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid ( t:ExchangePersonIdGuid ),4
a35d72e4,ASSERTION FAILED: dvcAddrRef != ( ( void * )0 ) -[DriverServices getDeviceAddress:] line: <*>,4
8df847b0,"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" ( paramErr: error in user parameter list ) UserInfo={NSDescription=query missing class name}",5
d8e2131a,[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],5
f26884c0,AirPort: Link Down on en0. Reason <*> ( Disassociated because station leaving ).,5
a7693e7f,mDNS_DeregisterInterface: Frequent transitions for interface <*> ( <*> ),5
7437a69c,en0: 802.11d country code set to <*>,5
a23397bf,"setting hostname to ""authorMacBook-Pro.local""",5
4a00d587,Wake reason: RTC ( Alarm ),5
5a018b10,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:80,5
94349d5a,sigio_handler: sigio_handler_active != <*>,5
484f6a8a,<IMMacNotificationCenterManager: <*> NC Disabled: NO,5
26106102,"(APRT): wl0: wl_update_tcpkeep_seq: Original Seq: <*> , Ack: <*> , Win size: <*>",6
bf2c4e66,"en0: channel changed to <*> , +1",6
76bf2d38,QQ( <*> ) deny mach-lookup <*>,6
10e3203c,"CCFile::copyFile fileName is [2017-07-03_16 , <*> , <*> , source <*> , <*> , <*> , dest path:/Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-03_16 , <*> , <*> , <*> , <*>",6
05c3485a,(APRT): wlc_dump_aggfifo:,6
637be545,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>,6
5059b782,"doSaveChannels@286: Will write to: <*> , <*> , <*> - <*>",6
61725b93,AirPort: Link Down on awdl0. Reason <*> ( Unspecified ).,7
cc50f92a,<*> : Scanning mode Contacts Only,7
d7911a0c,Captive: CNPluginHandler en0: Authenticated,7
02872585,"Setting BTCoex Config: enable_2G:1 , profile_2g:0 , enable_5G:1 , profile_5G:0",7
9434aee3,(APRT): AQM agg results <*> len hi/lo: 0x0 <*> BAbitmap( 0-3 ) <*> <*> <*> <*>,7
4a61e0e7,(APRT): AQM agg params 0xfc0 maxlen hi/lo 0x0 <*> minlen 0x0 adjlen 0x0,7
18868d3c,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,7
c48cda9d,"(APRT): wl0: setup_keepalive: Seq: <*> , Ack: <*> , Win size: <*>",8
683883c7,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host ( 0x01 ),8
29c778d1,(APRT): wl0: setup_keepalive: Remote IP: <*>,8
0af63e74,<*> : BTLE scanner Powered On,8
7a123c93,KeychainGetICDPStatus: status: off,8
75353338,Unrecognized attribute value: t:AbchPersonItemType,8
6ef34371,(APRT): framerdy 0x0 bmccmd <*> framecnt <*>,8
8148599e,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>,8
37235b10,network changed: v4( <*> ) v6( <*> ) <*> Proxy SMB,8
71e0cd4c,"(APRT): wl0: setup_keepalive: Local port: <*> , Remote port: <*>",8
ea92f231,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,9
b5dd3697,ASL Sender Statistics,9
df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,9
b75e8d63,"(APRT): wl0: MDNS: <*> SRV Recs , <*> TXT Recs",9
016e7fc8,<*> <*> signalled err=-12785 ( kFigBaseObjectError_Invalidated ) ( invalidated ) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/Player/FigPlayer_Async.c line <*>,9
fce27f63,(APRT): wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,9
07f32c27,(APRT): ARPT: Wake Reason: Wake on Scan offload,9
b7a2d271,en0::IO80211Interface::postMessage bssid changed,10
cbfcff28,"(APRT): wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*> , Ack <*> , Win size <*>",10
b55176d9,jemmytest,10
086cf4fa,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,10
42e9195d,############################## _getSysMsgList,10
c5de5950,RTC: PowerByCalendarDate setting ignored,11
9b5f51f6,"PM response took <*> ms ( <*> , <*> )",11
e3b61a44,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,11
b8672fea,<*> FigAgglomeratorSetObjectForKey signalled err=-16020 ( kFigStringConformerError_ParamErr ) ( NULL key ) at /Library/Caches/<*>/Sources/CoreMedia/<*>/Prototypes/LegibleOutput/FigAgglomerator.c line <*>,11
c86dfdd9,Bluetooth -- LE is supported - Disable LE meta event,11
9049ab1c,"(APRT): wl0: setup_keepalive: interval <*> , retry_interval <*> , retry_count <*>",11
26e27f01,"IO80211AWDLPeerManager::setAwdlSuspendedMode( ) Suspending AWDL , enterQuietMode( true )",11
04c955e4,(APRT): AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,12
74536b3f,(APRT): AirPort_Brcm43xx::syncPowerState: WWEN[enabled],12
61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",12
37f63afb,(APRT): AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],12
2bfc88d1,"USBMSC Identifier ( non-unique ): <*> 0x5ac <*> 0x820 , <*>",12
de1b8e5e,AirPort: Link Up on <*>,13
599119d9,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID ( this is expected for daemons without bundle ID,13
420a9ff6,Error returned from iconservicesagent: ( null ),13
d0b527a6,dnssd_clientstub ConnectToServer: connect( ) failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,13
c80980fc,KeychainGetICDPStatus: keychain: <*>,14
86f9b3d4,en0: channel changed to <*>,14
33dfe673,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] ( null ) UASuggestedActionType=0 ( null )/( null ) opts=( null ) <*> <*> +0000 confidence=1 from=( null )/( null ) ( UABestAppSuggestionManager.m #319 ),14
464477c4,Previous sleep cause: <*>,15
5d3b8c8e,AppleCamIn::handleWakeEvent_gated,15
3f143fab,Received Capture Event,15
f09b7e9d,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,15
3e0a7ab0,"Path not allowed in target domain: type = pid , path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle , origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>",15
92121a91,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,15
04f0e432,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us,15
a696ff8e,(APRT): AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],16
3a8476ad,en0: BSSID changed to <*>,16
e1a13d73,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,16
4a019d20,CCFile::captureLog,17
209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,17
fe7cddfb,"NETWORK: requery , <*> , <*> , <*> , <*> , <*> , items , fQueryRetries , <*> , fLastRetryTimestamp , <*>",17
7c1fc666,(APRT): AirPort_Brcm43xx::powerChange: System Sleep,17
745a7e4c,"(APRT): IOPMPowerSource Information: <*> , SleepType: Normal Sleep , 'ExternalConnected': <*> , 'TimeRemaining': <*> ,",18
2c9efcba,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,18
016decae,AppleCamIn::wakeEventHandlerThread,20
2e5e465e,"CCFile::captureLog Received Capture notice id: <*> , reason = <*>",20
6a6d7984,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,20
5faf7ee1,button report: <*>,20
b7844740,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,20
a5714044,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,22
e2183e47,CCFile::captureLogRun( ) Exiting CCFile::captureLogRun,22
d8cfefd6,<*> <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,23
3d5499b2,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,26
93a05da7,(APRT): wl0: MDNS: IPV6 Addr: <*>,28
98cb1001,<*>( <*> ) deny network-outbound /private/var/run/mDNSResponder,29
783d32ea,Sandbox: <*>( <*> ) deny( <*> ) network-outbound /private/var/run/mDNSResponder,29
06fcea27,"CCFile::captureLogRun Skipping current file Dir file <*> , <*> , <*> , Current File <*> , <*> , <*>",31
f8935c36,IOThunderboltSwitch<0>( 0x0 )::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = <*>,36
3813df52,Location icon should now be in state <*>,37
f42dcd96,Thermal pressure state: <*> Memory pressure state: <*>,39
bdeb56ee,dnssd_clientstub ConnectToServer: connect( )-> No of tries: <*>,44
dff6d2b2,AppleCamIn::systemWakeCall - messageType = <*>,56
3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,71
624c0a98,"<*> scheduler_evaluate_activity told me to run this job; however , but the start time isn't for <*> seconds. Ignoring.",166
